X (ms);C0:_to.Axis_2.positioningState.actualPosition;C1:_device.qq
2052,000000;2,125000;0,000000
2055,000000;2,125000;0,000000
2058,000000;2,125000;0,000000
2061,000000;2,125000;0,000000
2064,000000;2,125000;0,000000
2067,000000;2,125000;0,000000
2070,000000;2,125000;0,000000
2073,000000;2,125000;0,000000
2076,000000;2,125000;0,000000
2079,000000;2,125000;0,000000
2082,000000;2,125000;0,000000
2085,000000;2,125000;0,000000
2088,000000;2,125000;0,000000
2091,000000;2,125000;0,000000
2094,000000;2,125000;0,000000
2097,000000;2,125000;0,000000
2100,000000;2,125000;0,000000
2103,000000;2,125000;0,000000
2106,000000;2,125000;0,000000
2109,000000;2,125000;0,000000
2112,000000;2,125000;0,000000
2115,000000;2,125000;0,000000
2118,000000;2,125000;0,000000
2121,000000;2,125000;0,000000
2124,000000;2,124000;0,000000
2127,000000;2,125000;0,000000
2130,000000;2,125000;0,000000
2133,000000;2,125000;0,000000
2136,000000;2,125000;0,000000
2139,000000;2,125000;0,000000
2142,000000;2,125000;0,000000
2145,000000;2,125000;0,000000
2148,000000;2,125000;0,000000
2151,000000;2,125000;0,000000
2154,000000;2,125000;0,000000
2157,000000;2,125000;0,000000
2160,000000;2,125000;0,000000
2163,000000;2,124000;0,000000
2166,000000;2,125000;0,000000
2169,000000;2,125000;0,000000
2172,000000;2,125000;0,000000
2175,000000;2,125000;0,000000
2178,000000;2,124000;0,000000
2181,000000;2,125000;0,000000
2184,000000;2,125000;0,000000
2187,000000;2,125000;0,000000
2190,000000;2,125000;0,000000
2193,000000;2,125000;0,000000
2196,000000;2,124000;0,000000
2199,000000;2,125000;0,000000
2202,000000;2,125000;0,000000
2205,000000;2,125000;0,000000
2208,000000;2,125000;0,000000
2211,000000;2,125000;0,000000
2214,000000;2,125000;0,000000
2217,000000;2,125000;0,000000
2220,000000;2,125000;0,000000
2223,000000;2,125000;0,000000
2226,000000;2,125000;0,000000
2229,000000;2,125000;0,000000
2232,000000;2,125000;0,000000
2235,000000;2,125000;0,000000
2238,000000;2,125000;0,000000
2241,000000;2,124000;0,000000
2244,000000;2,124000;0,000000
2247,000000;2,125000;0,000000
2250,000000;2,124000;0,000000
2253,000000;2,125000;0,000000
2256,000000;2,124000;0,000000
2259,000000;2,124000;0,000000
2262,000000;2,124000;0,000000
2265,000000;2,124000;0,000000
2268,000000;2,125000;0,000000
2271,000000;2,125000;0,000000
2274,000000;2,124000;0,000000
2277,000000;2,125000;0,000000
2280,000000;2,125000;0,000000
2283,000000;2,124000;0,000000
2286,000000;2,124000;0,000000
2289,000000;2,125000;0,000000
2292,000000;2,125000;0,000000
2295,000000;2,125000;0,000000
2298,000000;2,125000;0,000000
2301,000000;2,125000;0,000000
2304,000000;2,124000;0,000000
2307,000000;2,125000;0,000000
2310,000000;2,124000;0,000000
2313,000000;2,125000;0,000000
2316,000000;2,125000;0,000000
2319,000000;2,124000;0,000000
2322,000000;2,125000;0,000000
2325,000000;2,125000;0,000000
2328,000000;2,125000;0,000000
2331,000000;2,125000;0,000000
2334,000000;2,125000;0,000000
2337,000000;2,125000;0,000000
2340,000000;2,125000;0,000000
2343,000000;2,125000;0,000000
2346,000000;2,125000;0,000000
2349,000000;2,125000;0,000000
2352,000000;2,125000;0,000000
2355,000000;2,125000;0,000000
2358,000000;2,125000;0,000000
2361,000000;2,125000;0,000000
2364,000000;2,125000;0,000000
2367,000000;2,124000;0,000000
2370,000000;2,125000;0,000000
2373,000000;2,125000;0,000000
2376,000000;2,125000;0,000000
2379,000000;2,125000;0,000000
2382,000000;2,124000;0,000000
2385,000000;2,125000;0,000000
2388,000000;2,125000;0,000000
2391,000000;2,125000;0,000000
2394,000000;2,125000;0,000000
2397,000000;2,124000;0,000000
2400,000000;2,125000;0,000000
2403,000000;2,125000;0,000000
2406,000000;2,124000;0,000000
2409,000000;2,125000;0,000000
2412,000000;2,125000;0,000000
2415,000000;2,125000;0,000000
2418,000000;2,125000;0,000000
2421,000000;2,124000;0,000000
2424,000000;2,125000;0,000000
2427,000000;2,125000;0,000000
2430,000000;2,125000;0,000000
2433,000000;2,125000;0,000000
2436,000000;2,124000;0,000000
2439,000000;2,125000;0,000000
2442,000000;2,125000;0,000000
2445,000000;2,125000;0,000000
2448,000000;2,125000;0,000000
2451,000000;2,125000;0,000000
2454,000000;2,124000;0,000000
2457,000000;2,125000;0,000000
2460,000000;2,125000;0,000000
2463,000000;2,125000;0,000000
2466,000000;2,125000;0,000000
2469,000000;2,125000;0,000000
2472,000000;2,125000;0,000000
2475,000000;2,125000;0,000000
2478,000000;2,125000;0,000000
2481,000000;2,125000;0,000000
2484,000000;2,124000;0,000000
2487,000000;2,124000;0,000000
2490,000000;2,125000;0,000000
2493,000000;2,125000;0,000000
2496,000000;2,125000;0,000000
2499,000000;2,125000;0,000000
2502,000000;2,125000;0,000000
2505,000000;2,125000;0,000000
2508,000000;2,125000;0,000000
2511,000000;2,124000;0,000000
2514,000000;2,125000;0,000000
2517,000000;2,125000;0,000000
2520,000000;2,125000;0,000000
2523,000000;2,125000;0,000000
2526,000000;2,125000;0,000000
2529,000000;2,125000;0,000000
2532,000000;2,125000;0,000000
2535,000000;2,125000;0,000000
2538,000000;2,124000;0,000000
2541,000000;2,125000;0,000000
2544,000000;2,125000;0,000000
2547,000000;2,125000;0,000000
2550,000000;2,125000;0,000000
2553,000000;2,125000;0,000000
2556,000000;2,125000;0,000000
2559,000000;2,125000;0,000000
2562,000000;2,125000;0,000000
2565,000000;2,125000;0,000000
2568,000000;2,125000;0,000000
2571,000000;2,125000;0,000000
2574,000000;2,125000;0,000000
2577,000000;2,125000;0,000000
2580,000000;2,125000;0,000000
2583,000000;2,125000;0,000000
2586,000000;2,125000;0,000000
2589,000000;2,125000;0,000000
2592,000000;2,125000;0,000000
2595,000000;2,124000;0,000000
2598,000000;2,124000;0,000000
2601,000000;2,125000;0,000000
2604,000000;2,125000;0,000000
2607,000000;2,125000;0,000000
2610,000000;2,125000;0,000000
2613,000000;2,125000;0,000000
2616,000000;2,124000;0,000000
2619,000000;2,125000;0,000000
2622,000000;2,125000;0,000000
2625,000000;2,125000;0,000000
2628,000000;2,125000;0,000000
2631,000000;2,125000;0,000000
2634,000000;2,125000;0,000000
2637,000000;2,125000;0,000000
2640,000000;2,125000;0,000000
2643,000000;2,125000;0,000000
2646,000000;2,125000;0,000000
2649,000000;2,125000;0,000000
2652,000000;2,125000;0,000000
2655,000000;2,124000;0,000000
2658,000000;2,125000;0,000000
2661,000000;2,125000;0,000000
2664,000000;2,125000;0,000000
2667,000000;2,125000;0,000000
2670,000000;2,125000;0,000000
